t,VarX_0.003,meanX_0.003,VarX_0.01,meanX_0.01,VarX_0.03,meanX_0.03,VarX_0.1,meanX_0.1,VarA1,meanA1
4485,1.68107003147501e-06,-2.64847088172278e-06,1.87413655259179e-05,-9.08324972620057e-06,0.000169872531315249,-2.86847895380249e-05,0.00192883862959114,-8.6881079029871e-05,0.186580175135575,-0.000883078805771675
4486,1.68147651491398e-06,-2.63249359553827e-06,1.87458296923512e-05,-9.03185614552387e-06,0.000169914313468204,-2.85461735206818e-05,0.0019293523532674,-8.65553289552213e-05,0.186625300596603,-0.000877671444998842
4487,1.68179791625112e-06,-2.61350198434921e-06,1.87493872137163e-05,-8.96986679261935e-06,0.000169947478500503,-2.83701312367082e-05,0.00192974581607526,-8.60608567872626e-05,0.186660916901125,-0.000871284732262425
4488,1.68231056707492e-06,-2.63984579689699e-06,1.87549865394791e-05,-9.05790430209963e-06,0.000169997490350379,-2.86333417049757e-05,0.00193029645535116,-8.68230326998016e-05,0.186718131314629,-0.000880050417406593
4489,1.6828397903416e-06,-2.63902765239701e-06,1.87609901141268e-05,-9.05409769317067e-06,0.000170053467473441,-2.86114413309177e-05,0.00193089499823742,-8.65814411706703e-05,0.186776166526581,-0.000879813452004285
4490,1.68346644921867e-06,-2.67642932236082e-06,1.8767853191472e-05,-9.17641457406507e-06,0.000170110988806556,-2.89571394547025e-05,0.00193137197723834,-8.75227960431737e-05,0.186846236117725,-0.00089237811840222
4491,1.68404483550413e-06,-2.69915347563411e-06,1.87742312363275e-05,-9.24874572658743e-06,0.000170167207392782,-2.91455722880695e-05,0.0019319633845763,-8.79276875543792e-05,0.186910784344413,-0.000900106939773027
4492,1.68439455978551e-06,-2.69556638744443e-06,1.87781518680739e-05,-9.23765571464577e-06,0.000170205220098849,-2.91201971185863e-05,0.00193252960370533,-8.7940556620762e-05,0.186949365845807,-0.000898875365731636
4493,1.68469673724587e-06,-2.68049409392253e-06,1.87814852420254e-05,-9.18693122157498e-06,0.000170235401211012,-2.89621630789877e-05,0.00193279600243531,-8.73250823046236e-05,0.186982935674894,-0.000893854445871486
4494,1.68503583931355e-06,-2.67381193227156e-06,1.87852798489925e-05,-9.16497233904623e-06,0.000170268910885777,-2.88868957050258e-05,0.00193307876445055,-8.69227374996028e-05,0.187020564353341,-0.000891613392088441
4495,1.68548313446128e-06,-2.68408202889228e-06,1.87904096076606e-05,-9.19964949999955e-06,0.000170320977081029,-2.9000838269482e-05,0.00193357832869428,-8.72904332023022e-05,0.187070355124544,-0.000895063005449631
4496,1.6858645735468e-06,-2.68474679248029e-06,1.87946951075845e-05,-9.20159409789252e-06,0.000170357866779125,-2.90060598108887e-05,0.00193393020625851,-8.73645382498275e-05,0.187112734248776,-0.000895298127843661
4497,1.68624565412183e-06,-2.68404112493581e-06,1.87988734678108e-05,-9.1998650453302e-06,0.000170394430999677,-2.90060968041235e-05,0.00193439704029404,-8.74405163120655e-05,0.187155221270603,-0.000895037640194005
4498,1.68654624178937e-06,-2.65251392083939e-06,1.88022536216368e-05,-9.09885031355521e-06,0.000170431212098972,-2.87268211781023e-05,0.00193498306971335,-8.64631666210396e-05,0.187188150431531,-0.000884349311347069
4499,1.68676414860868e-06,-2.65701360186645e-06,1.8803955381359e-05,-9.10894881906681e-06,0.000170438269685898,-2.87211887178869e-05,0.00193521640118572,-8.63786774367845e-05,0.187214259481623,-0.000886038851420327
4500,1.68706695579543e-06,-2.67117535013657e-06,1.88073356471311e-05,-9.15728308479055e-06,0.000170479511137091,-2.89178579093113e-05,0.00193579939250899,-8.71284707615599e-05,0.187247867217786,-0.000890708301020676
4501,1.68748066481141e-06,-2.66583042362081e-06,1.88122296679619e-05,-9.14250671433862e-06,0.000170526056525985,-2.88809586360077e-05,0.00193622524367515,-8.69072131183691e-05,0.187293259215823,-0.000888846473251383
4502,1.68782233231881e-06,-2.62173550902893e-06,1.88170417397895e-05,-9.00692350123342e-06,0.000170568491196058,-2.84515534635075e-05,0.00193667786105394,-8.52894729523239e-05,0.187330755939712,-0.000874133273830951
4503,1.68824756003564e-06,-2.60234409631325e-06,1.88217540535427e-05,-8.94022854570936e-06,0.000170607536995966,-2.82451166090069e-05,0.00193708955412126,-8.47154710205065e-05,0.187378048731938,-0.000867736846560025
4504,1.68863487696287e-06,-2.5951776568217e-06,1.88260867711377e-05,-8.91450367132985e-06,0.000170641765838661,-2.81583437229887e-05,0.00193732669048819,-8.44162382826601e-05,0.187421343719436,-0.000865419729593688
4505,1.68911753439027e-06,-2.59899275641697e-06,1.88315624496992e-05,-8.92642876258143e-06,0.000170689816242449,-2.81893956286818e-05,0.00193786437577484,-8.46141673440658e-05,0.187474630951483,-0.000866697234965055
4506,1.68969588864796e-06,-2.58664488024869e-06,1.88380930434877e-05,-8.88516345571577e-06,0.000170753759895949,-2.80603872817727e-05,0.00193865474631193,-8.40376008358702e-05,0.187538272704458,-0.000862598898408183
4507,1.69039536081126e-06,-2.59026673968959e-06,1.88457977176643e-05,-8.89558398464862e-06,0.000170828420950961,-2.80905502472939e-05,0.00193945791158721,-8.41730820419143e-05,0.187615236054174,-0.00086371726351385
4508,1.69105355399986e-06,-2.56936119802288e-06,1.88531105480127e-05,-8.82584396482415e-06,0.000170894862554995,-2.78634689851006e-05,0.00194048941211845,-8.33596336546145e-05,0.187688945719272,-0.000856856478893803
4509,1.69196627424216e-06,-2.53984986478235e-06,1.88634053362887e-05,-8.7216030258893e-06,0.000170997589060827,-2.75190625304629e-05,0.00194141460909412,-8.24651056563759e-05,0.187789426569739,-0.000847232870159679
4510,1.69273835513808e-06,-2.51511724350181e-06,1.88721456082348e-05,-8.6379711424692e-06,0.000171077619299166,-2.72552325448645e-05,0.00194228719352584,-8.14348333663617e-05,0.187874804947004,-0.000839035895236724
4511,1.69334433096904e-06,-2.46905936245762e-06,1.8878936718426e-05,-8.48498971308966e-06,0.000171151863067423,-2.68117470878601e-05,0.00194329685231407,-8.00851193125395e-05,0.18794145448133,-0.000823741730860797
4512,1.69395455544526e-06,-2.46488177208215e-06,1.88862121873914e-05,-8.47481306881458e-06,0.000171220615430895,-2.67867677888576e-05,0.00194405790799663,-7.97694968642298e-05,0.188007388962009,-0.000822199288982643
4513,1.69436578745211e-06,-2.45456751928243e-06,1.88906372536399e-05,-8.43663822749153e-06,0.000171254092663435,-2.6634820865354e-05,0.00194442797365275,-7.8958679541506e-05,0.188053837820268,-0.000818928971846418
4514,1.69486184516839e-06,-2.44754543914216e-06,1.88955606995247e-05,-8.41747939947421e-06,0.000171286372776816,-2.6604103616353e-05,0.00194454160743356,-7.88445642322872e-05,0.188109977790575,-0.000816561076474974
4515,1.69514922194457e-06,-2.43083340343268e-06,1.88987431788799e-05,-8.36139072732408e-06,0.000171316098848068,-2.64330338596164e-05,0.00194486683936867,-7.82830687104164e-05,0.188141929883756,-0.000811007643133617
4516,1.69552330652158e-06,-2.41703553874381e-06,1.8903020370794e-05,-8.31269388811165e-06,0.000171360954631279,-2.62607538069851e-05,0.00194546072155483,-7.75620447834082e-05,0.188182989942331,-0.000806527137464999
4517,1.69574754389982e-06,-2.4418992501607e-06,1.89055085031839e-05,-8.39376115577684e-06,0.000171386101647358,-2.64827909957357e-05,0.00194573785052997,-7.81989481712846e-05,0.188207795495042,-0.000814901664707432
4518,1.69630491200858e-06,-2.44950215010396e-06,1.89115939608799e-05,-8.420656434541e-06,0.000171437495332704,-2.65822756183253e-05,0.00194614567273023,-7.87174184362165e-05,0.188270066646672,-0.00081737042615397
4519,1.6965899346873e-06,-2.46498275535646e-06,1.89144742360364e-05,-8.47822643879349e-06,0.000171460482862741,-2.67854299105818e-05,0.00194631517790421,-7.96649089139859e-05,0.18830298750663,-0.000822278216857734
4520,1.69725025491037e-06,-2.44849351641021e-06,1.89218645589748e-05,-8.42479705817646e-06,0.000171525844231892,-2.66526399457458e-05,0.00194706788951959,-7.94124979437816e-05,0.188377864210392,-0.000816832223320456
4521,1.69777465880861e-06,-2.46375967841935e-06,1.89278358352636e-05,-8.47909384789942e-06,0.000171580435748151,-2.68328672663308e-05,0.00194768416993172,-7.99438749955733e-05,0.188435282681916,-0.00082174897039516
4522,1.69855756549019e-06,-2.44130622912355e-06,1.89367186838266e-05,-8.40344798332395e-06,0.000171663211375814,-2.66071945358292e-05,0.00194843039695835,-7.9523565238691e-05,0.188521813471695,-0.000814302464501891
4523,1.69877216678104e-06,-2.46768325270368e-06,1.89387042292796e-05,-8.48960288958238e-06,0.000171669587821373,-2.68444935083151e-05,0.00194816406750576,-8.00536660854695e-05,0.188547495938472,-0.00082314501632375
4524,1.69927469817228e-06,-2.45080277279456e-06,1.89441196597623e-05,-8.4381800278189e-06,0.000171716714238014,-2.6732736405044e-05,0.00194872273750884,-8.01007404528207e-05,0.188604167295441,-0.000817324360565435
4525,1.70045576213431e-06,-2.44348250831553e-06,1.89569667695782e-05,-8.41121832986619e-06,0.000171825864215928,-2.66300284755937e-05,0.00195000389138905,-7.95756280552502e-05,0.188737013744158,-0.000815017864189056
4526,1.7014703141756e-06,-2.44468114359724e-06,1.89681147412509e-05,-8.41430518505291e-06,0.000171921089853678,-2.66326936986509e-05,0.00195074520170651,-7.96474612935761e-05,0.188850458161521,-0.000815434677520926
4527,1.70168667798844e-06,-2.47479965718566e-06,1.89704807247323e-05,-8.51507486180386e-06,0.000171942954640796,-2.69242731411811e-05,0.00195104967871764,-8.01226883080835e-05,0.188874582757617,-0.000825446554015151
4528,1.70207444745509e-06,-2.48911839667687e-06,1.8974723808072e-05,-8.56582707854556e-06,0.000171980202786418,-2.71007578527824e-05,0.00195150049367271,-8.08728863075203e-05,0.188918124772125,-0.000830083532087802
4529,1.70280370995347e-06,-2.49452680359478e-06,1.89828863614087e-05,-8.58628004014315e-06,0.0001720526074006,-2.71905479500461e-05,0.00195211156928672,-8.16631404166441e-05,0.188999153075376,-0.000831795874586267
4530,1.70345017797632e-06,-2.49456939613178e-06,1.89902375901459e-05,-8.5842204396294e-06,0.00017212004647231,-2.71753119129139e-05,0.00195272733843774,-8.18364995228472e-05,0.18907052465756,-0.000831901235793128
4531,1.70380341170798e-06,-2.47844743743217e-06,1.89943420690566e-05,-8.53583871881157e-06,0.000172161701578062,-2.70499900442289e-05,0.00195328414553425,-8.1336623302696e-05,0.189108852698699,-0.000826135814374406
4532,1.70448310841797e-06,-2.47961780297345e-06,1.90020181699108e-05,-8.53932844375192e-06,0.00017223281498866,-2.70531295037342e-05,0.00195424643218002,-8.13983371333097e-05,0.189183444724433,-0.000826536475386252
4533,1.70504757581792e-06,-2.48152830653692e-06,1.90085671064569e-05,-8.54490296429257e-06,0.000172302651279747,-2.70522858179962e-05,0.00195529552387873,-8.12648766144603e-05,0.189245955497092,-0.000827104241690934
4534,1.7054744110033e-06,-2.50242111686466e-06,1.9013163070264e-05,-8.61787824397669e-06,0.000172340690876673,-2.73004735666297e-05,0.00195575004486939,-8.21340288105142e-05,0.189293840893523,-0.000833929635545187
4535,1.70570758893282e-06,-2.53222588191549e-06,1.90157320253929e-05,-8.7176739311583e-06,0.000172363208988067,-2.76015451671229e-05,0.00195614757128574,-8.30620927543479e-05,0.189319530361215,-0.000843837160920239
4536,1.70626218173901e-06,-2.55814323868583e-06,1.90218839357317e-05,-8.80686148291739e-06,0.000172416683353608,-2.7894295503108e-05,0.00195670481884533,-8.41893070577118e-05,0.189380772526547,-0.000852368551027207
4537,1.70672215334995e-06,-2.58204333380996e-06,1.90271189821929e-05,-8.88421498270335e-06,0.000172466630072872,-2.81017192364038e-05,0.00195747743154399,-8.45592532538559e-05,0.189431245870639,-0.000860423567645389
4538,1.7070634743834e-06,-2.58274643127454e-06,1.90308904723911e-05,-8.88658489454718e-06,0.000172500475025093,-2.81077319136879e-05,0.00195808034841879,-8.44982116440347e-05,0.189469338451921,-0.00086064570344643
4539,1.70757056781242e-06,-2.58322042314986e-06,1.90366299810361e-05,-8.88574115713302e-06,0.000172551346237249,-2.80847389446996e-05,0.00195857486718471,-8.43490371317221e-05,0.189525569380228,-0.000860922740231976
4540,1.70804755184995e-06,-2.56668004571681e-06,1.90418343344145e-05,-8.83195725975704e-06,0.000172603081398902,-2.79260853410347e-05,0.00195940865667106,-8.37887206823043e-05,0.189579065472249,-0.000855389770614977
4541,1.70864332046559e-06,-2.58018119961608e-06,1.90481746387886e-05,-8.87327075956817e-06,0.000172657407364644,-2.80300188633564e-05,0.00196032822078266,-8.40024932504324e-05,0.189645853157773,-0.000860008679158703
4542,1.70857234666882e-06,-2.55494384451219e-06,1.90475549199667e-05,-8.7903755706571e-06,0.000172655045278895,-2.77807405313331e-05,0.00196066909917093,-8.37824973990615e-05,0.189637126470415,-0.000851507104459568
4543,1.70903749457885e-06,-2.55166621215164e-06,1.90529436675268e-05,-8.78319440172876e-06,0.000172710111518505,-2.77786973664101e-05,0.0019618414391381,-8.41228823520216e-05,0.189687905196929,-0.00085025513314129
4544,1.70969020819433e-06,-2.54982440871478e-06,1.90597819223854e-05,-8.77376666542014e-06,0.000172768208028968,-2.77310265095946e-05,0.00196278462254125,-8.39681157957978e-05,0.189761698798221,-0.000849772820209224
4545,1.71032624519204e-06,-2.56276207590463e-06,1.90667671221438e-05,-8.81709986842718e-06,0.000172833251217104,-2.78695020055893e-05,0.00196396206742013,-8.45345222361745e-05,0.189832539532186,-0.000854079068325784
4546,1.71118401999809e-06,-2.55005286439577e-06,1.90769126462843e-05,-8.77492575644545e-06,0.000172942641673388,-2.77407738138034e-05,0.00196511634598127,-8.46272220081777e-05,0.189925665231364,-0.000849844520798058
4547,1.71190418876118e-06,-2.53372086833758e-06,1.90845692088482e-05,-8.72412050215307e-06,0.000172992261899295,-2.76303461727813e-05,0.00196579134047825,-8.42467393473771e-05,0.190007056927421,-0.000844249917659248
4548,1.71205283373213e-06,-2.51749112516176e-06,1.90861458209534e-05,-8.67123518127793e-06,0.000173007502188078,-2.74906891738869e-05,0.00196575212654125,-8.43036057468689e-05,0.190023479397894,-0.000838799206947638
4549,1.71188407723451e-06,-2.52028744704826e-06,1.90837904620183e-05,-8.68118321809533e-06,0.000172978695720939,-2.75216335961431e-05,0.00196526488075975,-8.40756143680304e-05,0.190006276925266,-0.000839724068067314
4550,1.71186161593993e-06,-2.52889359712205e-06,1.90834574650702e-05,-8.70902200763284e-06,0.000172972829166307,-2.76018832050017e-05,0.00196502442100739,-8.4436328489914e-05,0.1900038962981,-0.000842639921663296
4551,1.71231687402804e-06,-2.53697018591609e-06,1.90885461658074e-05,-8.73675315077406e-06,0.000173018533758954,-2.76913211672958e-05,0.00196553675468227,-8.49660421409335e-05,0.190054325037717,-0.000845297206698767
4552,1.71310690994892e-06,-2.54063617113157e-06,1.90970117281342e-05,-8.75120737248907e-06,0.00017308643275881,-2.77498274713864e-05,0.00196613004746663,-8.50572552838557e-05,0.19014356430788,-0.000846413377140101
4553,1.71343648525919e-06,-2.52883626740949e-06,1.91006158239417e-05,-8.71268907103133e-06,0.000173118235921732,-2.76418707801962e-05,0.00196631465791455,-8.49648896405303e-05,0.190180371429836,-0.000842448862714078
4554,1.71439431255338e-06,-2.50292754097112e-06,1.91109874953294e-05,-8.62864905562408e-06,0.000173204349847984,-2.7414187037775e-05,0.00196692655913257,-8.4587150415927e-05,0.19028811520818,-0.000833705307614564
4555,1.71535966947551e-06,-2.49734676779611e-06,1.91217350724471e-05,-8.61388062488903e-06,0.000173300875084158,-2.73968327735219e-05,0.00196789089450532,-8.4458113879111e-05,0.190395362242089,-0.000831697231202191
4556,1.71636752599798e-06,-2.46848319442041e-06,1.91329476945382e-05,-8.51256558582816e-06,0.000173400247653307,-2.70471426366602e-05,0.00196900072079304,-8.28203705558312e-05,0.190507326915797,-0.000822296527070931
4557,1.71750236779944e-06,-2.41828328164806e-06,1.91455875194638e-05,-8.34527707957712e-06,0.000173513998772045,-2.65491604421373e-05,0.0019702022624025,-8.13168663815008e-05,0.190633248793208,-0.000805571490526382
4558,1.71788503021176e-06,-2.42222383264159e-06,1.91498922602365e-05,-8.36095505884749e-06,0.000173553020989227,-2.6611410525379e-05,0.00197063789509275,-8.16198556244268e-05,0.19067553135056,-0.000806763560061955
4559,1.71813268833219e-06,-2.41980179422154e-06,1.91524490954699e-05,-8.35334189077115e-06,0.000173569705329015,-2.65971124361156e-05,0.0019706129066345,-8.18316505744724e-05,0.190703907070791,-0.000805942684563663
4560,1.7185965934253e-06,-2.41771818637116e-06,1.91575168801857e-05,-8.3458131763584e-06,0.00017361280364534,-2.65649011309393e-05,0.00197084547787565,-8.14974220445388e-05,0.190755737340495,-0.000805266077938935
4561,1.7191571750652e-06,-2.42444813674623e-06,1.91634783422949e-05,-8.3739138176901e-06,0.000173659653055522,-2.66903849958099e-05,0.00197142166804854,-8.12623634041844e-05,0.190818909374558,-0.000807296942261239
4562,1.72018992920389e-06,-2.41388687165216e-06,1.9174588637433e-05,-8.33462218608407e-06,0.000173752483407378,-2.65427631411085e-05,0.00197251362423307,-8.06467109721869e-05,0.190935010136845,-0.000803950653613679
4563,1.72030129149033e-06,-2.41024833688744e-06,1.91757244006261e-05,-8.32151191020854e-06,0.000173758208324195,-2.64940366563292e-05,0.00197236682367356,-8.04461977019552e-05,0.190947917122304,-0.000802779480445259
4564,1.7209720873783e-06,-2.40534900687284e-06,1.91832546120981e-05,-8.30631618271486e-06,0.000173827276694758,-2.64593357874674e-05,0.0019733888111058,-8.06007962739926e-05,0.191022100750421,-0.000801105063242733
4565,1.72192136260102e-06,-2.43381001154017e-06,1.91941641078684e-05,-8.40670405275515e-06,0.000173935002755419,-2.6802667047485e-05,0.00197482366815214,-8.19756986491395e-05,0.191125879357759,-0.000810356608028255
4566,1.72220544625417e-06,-2.44502733606773e-06,1.91971755179127e-05,-8.44107022430737e-06,0.000173992231879213,-2.69941683884186e-05,0.00197542945527502,-8.23986608455478e-05,0.191158340977668,-0.000814249050162132
4567,1.72293360106966e-06,-2.47892120520079e-06,1.92043089399012e-05,-8.5431117419895e-06,0.000174037469979337,-2.72246741812337e-05,0.00197559995940707,-8.26977717008978e-05,0.191243481338751,-0.000826017080714005
