t,VarX_0.1,meanX_0.1,VarX_0.3,meanX_0.3,VarX_1,meanX_1,VarX_3,meanX_3,VarA1,meanA1
763,0.000488115447513682,-2.74045906837689e-05,0.00466790467481224,-6.8790901276446e-05,0.0642526742772564,0.000197095560006799,1.05854543518779,0.000558530566072083,0.0475083649760362,-0.000272994148287843
764,0.000488925465871304,-2.82839726965438e-05,0.00467727229965174,-7.14530389619098e-05,0.0643499541415807,0.000186468691927411,1.05902754349459,0.000494186530716108,0.0475820818367258,-0.000280516954945352
765,0.000489510455128526,-3.01093221082286e-05,0.00468479315197864,-7.55642449192608e-05,0.0644161942504563,0.000173937052524515,1.05999866860279,0.000510993325555589,0.0476378931127574,-0.00030011329609957
766,0.0004900361135588,-3.09629801118442e-05,0.00468957978427202,-7.8492027809557e-05,0.0644640124092932,0.000163420249512256,1.06143691643104,0.000432806244714003,0.0476913740774136,-0.000307997020356943
767,0.000490510636630781,-3.1805179867582e-05,0.00469463252609607,-8.21146895631431e-05,0.0645438538784981,0.000146099148752656,1.06225544404495,0.000500189458973286,0.0477381411406203,-0.000315112457084853
768,0.000491034058875995,-3.16210707051568e-05,0.00469846540348981,-8.27710069569903e-05,0.0645792251198393,0.000145760507279622,1.06429911766436,0.000524349027005467,0.0477919034511668,-0.000313165061908348
769,0.000491699722928991,-3.11115348097892e-05,0.00470443441123963,-8.10341510002605e-05,0.0646208661483183,0.000158270079773104,1.06545109705869,0.000569150685903368,0.0478502434903159,-0.000308477288590132
770,0.000492379646649822,-3.07992355076215e-05,0.00471037232759696,-7.96111531102599e-05,0.064670915734339,0.000169882972260116,1.0673631797568,0.000535574254663488,0.0479109346898916,-0.000305728027362321
771,0.000493001116476505,-3.07818465375993e-05,0.00471641679128484,-7.87936053135766e-05,0.0647196502841155,0.000181374113204224,1.06894555458451,0.000571606323313213,0.0479683802070734,-0.000306077057585291
772,0.00049376217472082,-3.03018903923897e-05,0.00472285829740784,-7.49642964133841e-05,0.0648021556752404,0.000201167670730527,1.07033809673407,0.000509787690863012,0.0480301160077569,-0.000303522738004399
773,0.000494564086685062,-2.89838166587911e-05,0.0047278142141552,-6.80627111118751e-05,0.0648801639033706,0.000221854041615515,1.07162802482337,0.00044795497170878,0.0481058706418193,-0.000294055003263739
774,0.000495371264550117,-2.74017537124067e-05,0.00473548144711705,-6.23334375667087e-05,0.0649655964090411,0.00023136030652095,1.07296438471088,0.00040410866314613,0.0481811697173348,-0.000279811645787445
775,0.000496349772688758,-2.7104212349984e-05,0.00474490930074252,-6.05119715744755e-05,0.0649962626009173,0.000227374291533655,1.07468845236247,0.000447529063028091,0.0482670551866044,-0.000277628761488703
776,0.000497314870735365,-2.6508851295321e-05,0.00475337840383584,-5.76378250064464e-05,0.0650651448737438,0.000229663293288784,1.07711327737702,0.00053990820479451,0.048354670221605,-0.000273269585357324
777,0.000497877207676458,-2.64751847990111e-05,0.00476112842702478,-5.69688489230381e-05,0.0651800388584717,0.000247217889099521,1.07907677496624,0.000618987195513294,0.0484063158930856,-0.000273643284810416
778,0.000498525413793107,-2.70095319317298e-05,0.0047684709156587,-5.87805642260083e-05,0.06531787687235,0.000245475923976456,1.08148858470569,0.000661556058020902,0.048468494560306,-0.00027863025228859
779,0.000499079520770089,-2.66411614761654e-05,0.00477511598870769,-5.73092211657398e-05,0.065401102734995,0.000254194830582373,1.08357168553124,0.00062598743882138,0.0485156469067692,-0.000276853668026631
780,0.000499612779794936,-2.55457951852338e-05,0.00478144708714242,-5.45428374101014e-05,0.0654975856067107,0.000254774350696511,1.08456229334722,0.000625134664672343,0.0485587208890131,-0.000265574825733315
781,0.000500434003064902,-2.58971416439309e-05,0.00478958517181836,-5.60029890439902e-05,0.0655732462160078,0.000247668044424107,1.08601240544404,0.000647889047732925,0.0486319934032495,-0.000267648741265734
782,0.000501122401862032,-2.56779546577288e-05,0.0047953812173889,-5.46575248242282e-05,0.0656777950861933,0.000254269563022725,1.08736400390742,0.000688925976621631,0.0487028968201037,-0.00026629559750773
783,0.000501906731209179,-2.45894541748522e-05,0.00480415694416935,-4.99294751901268e-05,0.0658183520500033,0.000277367956721285,1.08830539872919,0.000718599618320976,0.0487756336396127,-0.000256811652149194
784,0.000502755099169885,-2.30634642686872e-05,0.00481380707714779,-4.40583061956464e-05,0.0659613708398618,0.000300447085505708,1.08875882653502,0.00073478083763592,0.0488562860843315,-0.000243808107019257
785,0.0005035055771717,-2.34279061686664e-05,0.00482165550691249,-4.38772202661128e-05,0.066071638691772,0.000303563184281995,1.09039656057876,0.000709108401215857,0.0489268851462931,-0.000248048868352719
786,0.000504372183177205,-2.29316060698132e-05,0.00482835110949947,-4.2115893637325e-05,0.0661555661407008,0.000303117707689318,1.0922248088966,0.000733853637025242,0.0490146252314343,-0.000243448623030757
787,0.000505373111953934,-2.3188306379183e-05,0.00483430789381408,-4.31011533159221e-05,0.0661650034298694,0.000307428206551676,1.09254307755004,0.000723401141049441,0.0491246549281408,-0.000245968720436078
788,0.000505896896856938,-2.39462005078018e-05,0.00483982936963775,-4.38907028050378e-05,0.0662535602863008,0.000309661015797135,1.09319771705242,0.000717860528630901,0.0491726622399307,-0.000255585241453852
789,0.000506796487620081,-2.25179485543989e-05,0.00484734733136044,-4.11829305312594e-05,0.0663433438179373,0.000309191011571098,1.09426026885597,0.000694347996672668,0.0492579014269447,-0.000240733666059102
790,0.000507640900292924,-2.07723066549612e-05,0.00485554471284655,-3.56262533328717e-05,0.066432628755319,0.000330530265215817,1.09522661964721,0.000683723951720157,0.0493333111275707,-0.000224993289848232
791,0.000508343618596099,-2.08601642755347e-05,0.00486065905048415,-3.44655466659228e-05,0.066586372518874,0.000361089663897522,1.09600117506241,0.00070749097828511,0.0494021548506815,-0.000226954464816979
792,0.000509065396305857,-2.10687205176731e-05,0.00486740143669749,-3.41429023616105e-05,0.0667019586221963,0.000361899045557104,1.09742868690294,0.000689781051503616,0.0494754580522314,-0.000230188840869268
793,0.00050968641557088,-2.08799447966557e-05,0.00487331462762724,-3.47275510264672e-05,0.0667512248367928,0.000352422227221295,1.09891360204624,0.000706944977523829,0.0495368388559127,-0.000226748390627832
794,0.000510605738974487,-2.05474401927824e-05,0.00488098777738363,-3.43119642879026e-05,0.0668022469712619,0.000338181715907024,1.0998716174288,0.000666846741467082,0.0496294793438686,-0.000222616551894724
795,0.000511692869937126,-2.1616986519312e-05,0.00488961267356129,-3.91274909706793e-05,0.0668929325816478,0.000299348201617764,1.1010550853452,0.000591878259633093,0.0497413597414588,-0.000231467832417806
796,0.000512577278960042,-2.18452413888538e-05,0.00489666650093615,-4.18082906960399e-05,0.0670126749388168,0.000279323971249347,1.10310487345248,0.000516959104654533,0.0498417350788435,-0.000232640851425578
797,0.000513426482608531,-2.23026253778685e-05,0.00490420231073568,-4.45190308870161e-05,0.0671339869355243,0.000259082143104508,1.10387876140629,0.00047092618742437,0.0499211806139594,-0.000236157101295662
798,0.000514710374659579,-2.21401672745213e-05,0.00491508929034707,-4.53750697009462e-05,0.0672772629174135,0.000246339143185965,1.1054364740041,0.000413153019507152,0.0500448299382713,-0.000233541895674199
799,0.000515716581723238,-2.23431997503768e-05,0.00492252614168056,-4.68726545266847e-05,0.0673840195820462,0.000249189201262278,1.10779053063341,0.000398203450875811,0.0501497467292018,-0.000235552307236566
800,0.000516872391969976,-2.17106653941572e-05,0.00493178820154464,-4.51792672418686e-05,0.06747100336475,0.00026013718354857,1.10894641548859,0.000375226093017097,0.0502578565404816,-0.00023034092223922
801,0.000517847517935454,-2.15407725650759e-05,0.00493752559142102,-4.49188794184965e-05,0.0675830346953005,0.000268055048884357,1.11014767288565,0.000342210087743524,0.0503549582594563,-0.000229169096587238
802,0.000518498928939526,-2.18767644199922e-05,0.00494229528100077,-4.67314958649005e-05,0.0676790191473047,0.000264340713871389,1.11193323289282,0.000285647838909153,0.05043356204298,-0.000231212977198845
803,0.000519023440118962,-2.21002249225748e-05,0.0049488959888793,-4.70973845005432e-05,0.0677515719030851,0.000269258484676596,1.11355199480484,0.000301911484772053,0.0504837857745003,-0.000234712037117544
804,0.000519601108880232,-2.21469464980951e-05,0.00495513451434959,-4.76531089346076e-05,0.0678524886231435,0.000276994946327792,1.11488555121083,0.000278294679570545,0.0505362494798653,-0.000233941869466469
805,0.000520240133636709,-2.22419276665843e-05,0.00496203595670417,-4.84436311717507e-05,0.067976043959316,0.000266501343488234,1.11684694485233,0.000211925469102991,0.0505983859994258,-0.000233666071949439
806,0.000521565614477291,-2.07718499815332e-05,0.00497577179803199,-4.4790983364296e-05,0.0680572001839167,0.000267634060908452,1.11776110954316,0.000175057277291332,0.05072038825564,-0.00021836875034723
807,0.000522697958522212,-1.84375732654232e-05,0.00498191586221339,-4.07179404931984e-05,0.0681812525323288,0.000263957137000702,1.11846312565645,0.000140877363131151,0.0508538885413908,-0.000191280031585089
808,0.000522835658008267,-1.93406894265563e-05,0.00498385521243622,-4.39155186202839e-05,0.0682362632687553,0.000257993720159716,1.11873327070468,4.36119819958882e-06,0.0508813793377098,-0.000197086773477876
809,0.000523660514059574,-1.88311396966807e-05,0.00499252466959607,-4.04246948984352e-05,0.0683275407679638,0.000284250034209999,1.11916850036546,-1.91055685759565e-05,0.0509620884512915,-0.000192750510752063
810,0.000524377342351696,-1.76926117007714e-05,0.00500100624977423,-3.45637481220501e-05,0.0684444654461695,0.00030211969502274,1.12083422336982,5.64992425837231e-05,0.0510154048388806,-0.000185849542609545
811,0.00052509860626544,-1.81331102098677e-05,0.00500666014491395,-3.67047557881692e-05,0.0685553271174679,0.000290211790604181,1.12298788980674,3.32059884249041e-05,0.0510797970942759,-0.00018946677166331
812,0.000526088448513136,-1.79035598198387e-05,0.005014394335561,-3.69782533909385e-05,0.0686406237063879,0.000285396637702976,1.12487312019909,-2.71757495748377e-05,0.0511747457967878,-0.000187287209159579
813,0.000526607372609413,-1.7572000903193e-05,0.00501887159772325,-3.60210737125398e-05,0.0687202436522252,0.000295232551166274,1.12638208987165,2.56042529713739e-05,0.0512244455389853,-0.000184578752071794
814,0.000527220048976308,-1.74516999639532e-05,0.00502462911139196,-3.66961794708249e-05,0.068770786671009,0.000292682307480197,1.12883701680651,6.97913199921154e-05,0.0512844734882767,-0.00018279175372748
815,0.000528003895054465,-1.63881470597451e-05,0.00503211226324819,-3.48821155327653e-05,0.0688664300502685,0.000300416585651974,1.13199922712883,3.8298206934964e-05,0.0513559419173056,-0.00017077900286985
816,0.000528378411549797,-1.6038306715917e-05,0.00503519869832562,-3.51910170674859e-05,0.0689428255929093,0.000293858084073162,1.13395730234429,-3.71805095206173e-05,0.0514018304757453,-0.000165263132411002
817,0.000528701890416612,-1.62473006973056e-05,0.00503914611320685,-3.653044225583e-05,0.0690480048418022,0.000285472534746316,1.13643592837041,-2.5435463065261e-05,0.0514401795051395,-0.00016616717395079
818,0.000529279248525799,-1.67191746926468e-05,0.00504470102981055,-3.76935846739435e-05,0.0690971761264043,0.000286541451609019,1.1376787473952,-9.08439176909795e-06,0.0515008682418029,-0.000170095327122337
819,0.000530037217845019,-1.58883374240121e-05,0.00505011722982418,-3.64490174369366e-05,0.0691674311963267,0.000286405229527125,1.13934731182031,1.18173238522469e-06,0.0515854738506957,-0.000160066870328436
820,0.000530416196798777,-1.53595569873035e-05,0.00505129305525926,-3.51709603188633e-05,0.0692485414888514,0.000291798065815906,1.1410724246797,-5.93984506231594e-05,0.0516319420094647,-0.000153175573440393
821,0.000531209816670111,-1.38143682532047e-05,0.00506121106581401,-2.84202585548019e-05,0.0693139597996358,0.000307116922842128,1.14278135146305,-0.000107232811827897,0.0516991795491055,-0.00014065839961986
822,0.000532339089513765,-1.24249379529319e-05,0.00507087538575408,-2.4821693930359e-05,0.0693237496114026,0.00031075709536664,1.14376212897901,-9.84148940284656e-05,0.05179302686469,-0.000128711567432042
823,0.000533026828475431,-1.11003576886146e-05,0.00507744806692624,-2.06182365505466e-05,0.069355759871908,0.000300534423932863,1.14487429627943,-0.000122943049939482,0.0518572331585309,-0.000116858272092386
824,0.000533156590888587,-1.07074394316607e-05,0.00507967433880941,-1.99485682146799e-05,0.0694441175485284,0.000283570687311727,1.14683115906165,-0.000121314322187607,0.0518772827324954,-0.000113265835250071
825,0.00053359085555554,-1.04357063598872e-05,0.00508354535512661,-1.99994457913413e-05,0.0695177803132461,0.000277900179312722,1.14806413660816,-8.09410926164589e-05,0.051929446171275,-0.000109616073851499
826,0.000534001564459297,-1.05075831384751e-05,0.00508826710301082,-1.98726129006382e-05,0.0696321709144102,0.000282414209048504,1.14990820017671,-2.27796758321108e-05,0.0519714787308747,-0.000110384660098243
827,0.000534399237294019,-1.01485327377456e-05,0.00509219064987273,-1.87793235514518e-05,0.0697315037444819,0.000288185353324999,1.15174446671076,4.36943713978436e-05,0.052022125349682,-0.000106393574225697
828,0.000534943438015583,-9.5490626288359e-06,0.00510046077416264,-1.64353205392353e-05,0.0698475820121784,0.000289189903084047,1.1533502045795,1.81917978290935e-05,0.0520684275805752,-0.000100265789995557
829,0.000535656224176058,-9.32845284343751e-06,0.0051107039830965,-1.56953708161804e-05,0.0699307456188942,0.000279491707983354,1.15484163310865,2.47265803861025e-05,0.0521274586393477,-9.85434571125693e-05
830,0.000536365486878887,-8.81126159122159e-06,0.00512230121477624,-1.35856168104959e-05,0.0700492510910753,0.000287648694627912,1.15617892918956,7.2630001556399e-05,0.052185271869474,-9.39551888151519e-05
831,0.000537160325962082,-7.73742270437422e-06,0.005130728888225,-1.01098659148253e-05,0.0701546953785093,0.000313133201609156,1.15744598655673,7.51793770482174e-05,0.0522622843960792,-8.23962253599248e-05
832,0.000537766783098993,-7.37800565406098e-06,0.0051359691198536,-9.78078600879566e-06,0.0702073922622899,0.000308998733673321,1.1577234358858,8.22544749319121e-05,0.0523241724011498,-7.70921907028038e-05
833,0.000538449462022849,-8.44313671140198e-06,0.00514208801643619,-1.30945962740536e-05,0.0702446375841818,0.000304350952810993,1.15899238972769,0.000130241218303287,0.0523899296748851,-8.67881031600477e-05
834,0.000539253547897634,-7.00796024744836e-06,0.00515008288473521,-8.2929789904884e-06,0.070303849870459,0.000333909375289331,1.16028735264802,0.000166836458416407,0.0524720215170065,-7.26526877365757e-05
835,0.000539817572397901,-6.84542684087606e-06,0.0051554273041732,-7.12181358804621e-06,0.0703855273328924,0.000340479772249166,1.16090163516491,0.000123671744877841,0.0525322212006596,-7.12809928136341e-05
836,0.000540262194575955,-6.55110722839556e-06,0.00516024521870185,-5.73743823081795e-06,0.0705003097768777,0.000341323160207595,1.16248000997834,0.000126611335694931,0.0525822703457109,-6.99196594212459e-05
837,0.00054084706237187,-6.82751004259803e-06,0.00516518735054155,-6.83939792174617e-06,0.0706013893295107,0.000336909070522011,1.16384365306761,0.000143115680058275,0.0526417950294184,-7.1714038470088e-05
838,0.000541530624655511,-6.81041162699129e-06,0.00517092755623701,-7.14934298684273e-06,0.0706533224758936,0.000340739881302636,1.16574996468343,9.18254178961161e-05,0.0527166361153792,-7.09863149198203e-05
839,0.000541975430461924,-6.73839214874431e-06,0.00517621587835352,-7.05388665099623e-06,0.0707036722289394,0.000341677230701135,1.1681993327195,8.59801557588521e-05,0.0527577995667933,-6.97183603326754e-05
840,0.000542306836367034,-7.33230119415127e-06,0.00518109133367685,-8.85144783423296e-06,0.0707076267115651,0.000332011160151475,1.17019737190247,0.000107396537912648,0.052781183138611,-7.4820893689615e-05
841,0.000542732771121749,-8.11310328191025e-06,0.00518650331341541,-1.09865572944033e-05,0.0707507358142553,0.000333129183159041,1.17143621873179,0.000228582765271675,0.0528164804065236,-8.218424569507e-05
842,0.000543362002726845,-9.80222951272448e-06,0.0051924225193559,-1.76067689856969e-05,0.0708059966244383,0.000313062443634199,1.17234382532288,0.000301955424754752,0.0528792350998865,-9.64045202765449e-05
843,0.00054387678811113,-1.0704111207034e-05,0.00519663256345589,-2.09342378818275e-05,0.0708946873151479,0.000300686589338802,1.17425902204132,0.000320775333263187,0.0529331971416456,-0.0001042761296658
844,0.000544192693480798,-9.89513901436529e-06,0.00520000093915629,-1.74733250062474e-05,0.0709678442552624,0.000312542057268454,1.17649697794188,0.000322536745167312,0.0529645996446553,-9.80104414623588e-05
845,0.00054447545496091,-8.75708070130566e-06,0.00520395035729637,-1.40908143588486e-05,0.0710407850138865,0.00032736375585235,1.17783639236946,0.000394118118688501,0.0529832101790653,-8.68038438845133e-05
846,0.000545028319830198,-7.98178302770755e-06,0.00521020634680639,-1.16990077286768e-05,0.0710922315801691,0.000324029916452276,1.1783455726326,0.000444892222828015,0.0530295551677577,-7.90946097628888e-05
847,0.00054556653393762,-7.73343117561958e-06,0.00521499538202045,-1.11794926927978e-05,0.0711435534314358,0.000316208922857924,1.17928073421686,0.000385012480657306,0.0530810260884958,-7.69841178075477e-05
848,0.000546198804980018,-5.80300293918422e-06,0.00522086563489058,-5.6678534325316e-06,0.0712277942897986,0.000327607480746157,1.18026688641634,0.000459996199642304,0.053139270595593,-5.81309581851662e-05
849,0.000546789274614281,-4.81950450463347e-06,0.00522438346892588,-2.90186619072403e-06,0.0713274941446743,0.000331106266891783,1.18125921778072,0.000454391550269898,0.0532016103435584,-4.9072260586279e-05
850,0.000547267199390858,-4.95606468925942e-06,0.00522830115904544,-3.9418199792491e-06,0.0714009569017607,0.000320311365206916,1.18270505484407,0.000355739649601844,0.0532507670081822,-4.993065095812e-05
851,0.000547797910217918,-5.89869921511503e-06,0.00523233738671818,-7.92093991797101e-06,0.0714435917651198,0.000312761132927209,1.18418089712499,0.000311486730676483,0.0533034739936819,-5.65267178125989e-05
852,0.000548292081291319,-6.32289136432902e-06,0.00523686087071656,-9.77289408008328e-06,0.0715136162624714,0.0002916478398786,1.18696583018251,0.000241473111625772,0.053352881939953,-6.08494066179305e-05
853,0.000548870938723053,-7.04504407214112e-06,0.00524211297964988,-1.23556446610986e-05,0.0715649383827646,0.000290376130943844,1.18972718353127,0.000216398071137786,0.0534099774405966,-6.82220879590813e-05
854,0.000549470467091572,-8.44314522285061e-06,0.00524742011379388,-1.62073862690433e-05,0.0715996123169021,0.000284131667139548,1.19095809101719,0.000137528786978949,0.0534696844119997,-8.15648603055059e-05
855,0.000550126482324422,-9.86935567130728e-06,0.00525399438056244,-2.00730745212928e-05,0.0716715177183198,0.000273091932417956,1.19411708873321,0.000111735233431335,0.0535290105930825,-9.60505209790273e-05
856,0.000551108424687256,-1.23572682527076e-05,0.00526148086406565,-2.8172498871917e-05,0.0717428646795979,0.000252777675075417,1.19720226655032,8.74239012982041e-05,0.0536289889326614,-0.000119365800159171
857,0.000552121549434955,-1.41094148327492e-05,0.00527093630047515,-3.34141698816723e-05,0.0718111082630529,0.000241878947534432,1.19913003832944,0.000136452392949412,0.0537270251322432,-0.000136353234227614
858,0.000552899998416429,-1.49491359004163e-05,0.00527870848398084,-3.65895502079628e-05,0.0718712649423324,0.000228683271302253,1.1998806021224,0.000141993309285292,0.0538080915543145,-0.000144342206648119
859,0.000553353322608934,-1.29082609925564e-05,0.00528228897160692,-3.11868236671828e-05,0.0719231313990739,0.000243875414681057,1.20178843216954,0.000204066964300287,0.0538605505454883,-0.000124388944051654
860,0.000553604521623827,-1.30447582835475e-05,0.00528527888859275,-3.17640498653341e-05,0.0719967635195566,0.000243227777031344,1.20462160591973,0.000173878621693751,0.0538858477346861,-0.000124872518115924
861,0.00055413409472109,-1.36905977634597e-05,0.00529075694307132,-3.48843419220305e-05,0.0720932972837124,0.000241240642432218,1.20661245947515,0.000158623798216918,0.0539348236379928,-0.000129338560679143
862,0.000554728701223629,-1.31426086302765e-05,0.0052969372815136,-3.29159311318702e-05,0.0722087885835121,0.00025315342187243,1.20773217259372,0.000126014226003711,0.0539908567281626,-0.000124122603463818
863,0.000555251229257815,-1.20880715521177e-05,0.00530178743554021,-2.92104015624162e-05,0.0723189798804773,0.000274021485007269,1.20900187271401,0.00015839851901003,0.0540483676783354,-0.000115138760919783
864,0.000555688150175366,-1.20174127924583e-05,0.00530576134531334,-2.8253687428337e-05,0.0723971607177915,0.000275757435651004,1.21114195925615,0.000117840939919834,0.0540952190553054,-0.000116027460232882
865,0.000556391153935529,-1.15711753065277e-05,0.00531257393627693,-2.63064899260682e-05,0.0725041410675662,0.000276572461867661,1.21334857733126,0.000171190122038439,0.0541671449581927,-0.000113019836173302
866,0.000556916904622264,-1.20688923684968e-05,0.00531726333849598,-2.77076113059639e-05,0.0725974480055012,0.00027009359767814,1.21664423434913,0.000173616169439852,0.0542278441870286,-0.000117771472590668
867,0.000557383360189413,-1.27579140945961e-05,0.00532037495598164,-2.93399139323139e-05,0.0726645939507937,0.000280496415440239,1.2200349598473,9.06387195525074e-05,0.0542792992297415,-0.000124584596915198
868,0.000557705824170122,-1.23708223415544e-05,0.00532364516903327,-2.72037390241321e-05,0.0727365228780405,0.000306548266277562,1.22146792993859,7.42701367414083e-05,0.0543201614733498,-0.000122456560914765
869,0.000558421369290984,-1.28524438226919e-05,0.00533086784812687,-2.83008231208101e-05,0.0728298852608456,0.000312120588420135,1.22339480202794,3.10985739664142e-05,0.0543901338107933,-0.000127562041979893
870,0.000559038407696022,-1.38320506707836e-05,0.00533756091056023,-3.06920202124394e-05,0.072961341454673,0.000321231903123685,1.22695112895546,-4.86217591843223e-05,0.0544447675184739,-0.00013799482600422
871,0.000559675590346447,-1.38277582915548e-05,0.00534477358128364,-3.06446797161648e-05,0.0730556559636211,0.000339301671876734,1.22882701780741,-5.90674328740344e-05,0.0544993591428007,-0.00013818117827818
872,0.000560419070516414,-1.35468327880876e-05,0.0053520477491649,-2.95399705642174e-05,0.0731619602449609,0.000355227531226256,1.23032173157965,-6.80084568045511e-05,0.0545677465738439,-0.000135291484394845
873,0.000560911306412779,-1.31123327965454e-05,0.00535779564617917,-2.84470445252858e-05,0.0732659481681213,0.000359198481843559,1.23074362399603,-0.000109987714846451,0.0546125493022681,-0.000131669461856022
874,0.000561488988883591,-1.2266848346129e-05,0.00536502090397231,-2.63962577122148e-05,0.073399023802446,0.000356990052674451,1.23344450507833,-0.000118540314195138,0.0546621494420394,-0.000123417764659921
875,0.000562333778204811,-1.16484319956771e-05,0.00537474143320433,-2.38019036999053e-05,0.0734805937033391,0.000370070088884916,1.23576445073233,-0.000103884505312999,0.0547394397581312,-0.000118127350500881
876,0.000562986343186943,-1.12389183333557e-05,0.00538064085205893,-2.23613132076295e-05,0.073565171070082,0.000365255566260153,1.23575664782027,-0.000119602985954162,0.0548041836608569,-0.000114903108496628
877,0.000563673311737648,-1.15288672161517e-05,0.0053878884881789,-2.40925826212287e-05,0.0736893120119238,0.000360083480359432,1.23631472219796,-0.000186585915585816,0.0548631507511755,-0.000115676060750226
878,0.000564843380021049,-1.14190708808764e-05,0.00539914197080779,-2.43589935729144e-05,0.0737519484768099,0.000348125278611217,1.23888376024315,-0.000238371534855214,0.0549652610516437,-0.000112502221120352
879,0.000565864181945606,-1.18953819193875e-05,0.00540696195875246,-2.59237537426038e-05,0.0737883800754203,0.000331024704338165,1.24056988927431,-0.0001842653219571,0.0550651662604653,-0.000115642263673954
880,0.000566646712523614,-1.18325513906334e-05,0.00541355876679739,-2.51429862790933e-05,0.0738773561424906,0.000334424668034842,1.2415003776827,-0.000177839809273886,0.0551513864556966,-0.000116996123645186
881,0.000567498098162199,-1.15000968313393e-05,0.00542096381558433,-2.52140011271565e-05,0.07394773806947,0.000339912652285991,1.24392422350312,-0.000122671369642722,0.0552285502851619,-0.000111501457535155
882,0.000568297154834663,-1.15107018376109e-05,0.00542708014926397,-2.50028896765461e-05,0.0740010650059813,0.000336506355637885,1.24478262425835,-0.000110700285682774,0.0553128149565676,-0.000112147851829409
883,0.00056886154528917,-1.19634499204257e-05,0.00543414397004139,-2.68850824064833e-05,0.0740805652658992,0.000333491448106941,1.24566584241383,-0.000155857009646724,0.055352786839916,-0.000115492524257345
884,0.000569470022488901,-1.19241399073583e-05,0.0054394407110935,-2.66807458555102e-05,0.0741604799554165,0.000324193584210542,1.24829865921703,-0.000232844377446515,0.0554043562164009,-0.000115210764461148
885,0.000570065133871748,-1.26355847298335e-05,0.00544444518390416,-2.88775960608946e-05,0.0742129003037996,0.000307918602006071,1.25104451681927,-0.000233582482482152,0.0554571026662328,-0.000122932168968345
886,0.000570631528605879,-1.32949734067665e-05,0.00544934604130895,-3.14187074151929e-05,0.0742762774397156,0.000302954519526681,1.2525085844825,-0.000173802670007132,0.0555131137065987,-0.000128896741323334
887,0.000571202467861542,-1.30789171713277e-05,0.00545507966377493,-2.99762604493547e-05,0.0743670570326932,0.000315710351698132,1.25507935500565,-0.000101034598375123,0.0555671158328461,-0.000128639397794994
888,0.000571746276370884,-1.35970787761877e-05,0.0054608441335634,-3.03965772950506e-05,0.0744838309172485,0.00031772189694894,1.25551889350129,-6.70950883456916e-05,0.055620343437342,-0.000135294986414906
889,0.00057249113078003,-1.35098282429526e-05,0.00546729995212009,-3.04770244358772e-05,0.0745657724721755,0.0003222436685617,1.25638813940378,-6.80415094471237e-05,0.0556869662806358,-0.000135115776466761
890,0.00057323101164007,-1.37803056919968e-05,0.00547269721724733,-3.11364845251248e-05,0.0746481842520775,0.000324968919895706,1.25852446620999,-5.28273581990334e-05,0.0557571802562935,-0.000137442185095969
891,0.000574027321217651,-1.2806406543247e-05,0.005479482491962,-2.69792104663913e-05,0.0747351779120817,0.000348185062537097,1.25965891388404,-5.5874665152131e-06,0.0558359530056545,-0.000129778547079845
892,0.00057424511281817,-1.29941551019337e-05,0.00548156677312519,-2.64785297308498e-05,0.0748060953807868,0.000356030222266784,1.26064366697695,-7.59789712503667e-05,0.0558619011184181,-0.000134379775535501
893,0.000574929818266732,-1.33360827480296e-05,0.00548717038591993,-2.82549225394126e-05,0.0748703192675467,0.000354382444913353,1.26260346238372,-8.65321488740208e-05,0.0559339699050872,-0.000136705905922944
894,0.000575302654756013,-1.26422435443597e-05,0.00549113925132799,-2.66209319550555e-05,0.0749621031561273,0.000353277345501105,1.26394702137568,-4.23649351318434e-05,0.0559726434460624,-0.000128479303588479
895,0.00057589045817701,-1.16741080226077e-05,0.00549764952628574,-2.29997876106071e-05,0.0750961417626125,0.000366311489077579,1.26517754010602,-5.86649558271673e-05,0.0560305552683917,-0.000120896669810832
896,0.000576752008494958,-1.26623479586032e-05,0.0055064985335934,-2.71390427923742e-05,0.0752393530490689,0.00034531975200072,1.26578034337424,-8.45353293048511e-05,0.0561208299569125,-0.000130250647682702
897,0.000577383150930903,-1.50639501959858e-05,0.00551380192003783,-3.52565330356299e-05,0.0754118066122904,0.00031584814587706,1.26672546676138,-0.000137425740340542,0.0561834985855886,-0.000152450627293365
898,0.000578061049842395,-1.64839721822122e-05,0.00552199254145073,-4.02321423941342e-05,0.0755382169429236,0.000296529192658294,1.26877062058532,-0.000135392752860201,0.0562461312045581,-0.000165421789762178
899,0.000578942149854139,-1.80965986397211e-05,0.00552891252375482,-4.36696939287835e-05,0.0756517727414859,0.000280739515638297,1.27091797825747,-9.06695315140831e-05,0.0563313827505867,-0.000180940502512538
900,0.000579790286507165,-1.869567654291e-05,0.00553588375259864,-4.52681725617566e-05,0.075725911774218,0.000273353135097098,1.27238220001419,-9.04156824078844e-05,0.0564205068350561,-0.000187429261489898
901,0.00058036091774291,-1.79973409849999e-05,0.00554178688445125,-4.27239458396155e-05,0.0758139038343881,0.000281033079032771,1.2715480623569,-6.15277932150444e-05,0.0564702019047028,-0.000180976540154524
902,0.000580926544893882,-1.71631806382254e-05,0.00554627289303017,-3.97402762989445e-05,0.0759067129821568,0.00028335692638128,1.271437540017,-0.000141141299658213,0.0565377509114151,-0.000173149890220472
